Ano;Regiao;Estado;Torre;Variavel;Consecutivo;Gap;Outlier;MDQI
2001;NE;BA;BARREIRAS;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,4548611111111111;0,4479166666666667;0,0;0,30092592592592593
2001;NE;BA;BARREIRAS;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,4722222222222222;0,4513888888888889;0,0;0,3078703703703704
2001;NE;BA;BARREIRAS;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,4930555555555556;0,4513888888888889;0,0;0,3148148148148148
2001;NE;BA;BARREIRAS;RADIACAO GLOBAL (KJ/m²);0,0;0,6597222222222222;0,0;0,3298611111111111
2001;NE;BA;BARREIRAS;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,5590277777777778;0,5069444444444444;0,0;0,3553240740740741
2001;NE;BA;BARREIRAS;TEMPERATURA DO PONTO DE ORVALHO (°C);0,5381944444444444;0,5069444444444444;0,0;0,3483796296296296
2001;NE;BA;BARREIRAS;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,5451388888888888;0,5069444444444444;0,0;0,3506944444444444
2001;NE;BA;BARREIRAS;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,5625;0,5069444444444444;0,0;0,35648148148148145
2001;NE;BA;BARREIRAS;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,5763888888888888;0,5069444444444444;0,0;0,3611111111111111
2001;NE;BA;BARREIRAS;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,5590277777777778;0,5069444444444444;0,0;0,3553240740740741
2001;NE;BA;BARREIRAS;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,5972222222222222;0,5034722222222222;0,0;0,36689814814814814
2001;NE;BA;BARREIRAS;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,59375;0,5173611111111112;0,0;0,3703703703703704
2001;NE;BA;BARREIRAS;UMIDADE RELATIVA DO AR, HORARIA (%);0,5729166666666666;0,5034722222222222;0,0;0,3587962962962963
2001;NE;BA;BARREIRAS;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,4444444444444444;0,4548611111111111;0,0;0,29976851851851855
2001;NE;BA;BARREIRAS;VENTO, RAJADA MAXIMA (m/s);0,4652777777777778;0,4548611111111111;0,0;0,30671296296296297
2001;NE;BA;BARREIRAS;VENTO, VELOCIDADE HORARIA (m/s);0,4791666666666667;0,4548611111111111;0,0;0,3113425925925926
2001;NE;BA;BARREIRAS;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;N;AM;MANAUS;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,22009132420091324;0,0;0,11004566210045662
2001;N;AM;MANAUS;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,24223744292237442;0,22054794520547946;0,0;0,15426179604261794
2001;N;AM;MANAUS;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,295662100456621;0,26381278538812786;0,0;0,1864916286149163
2001;N;AM;MANAUS;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,2920091324200913;0,26381278538812786;0,0;0,1852739726027397
2001;N;AM;MANAUS;RADIACAO GLOBAL (KJ/m²);0,0;0,5898401826484019;0,0;0,29492009132420094
2001;N;AM;MANAUS;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,25490867579908677;0,22009132420091324;0,0;0,15833333333333333
2001;N;AM;MANAUS;TEMPERATURA DO PONTO DE ORVALHO (°C);0,30490867579908676;0,23013698630136986;0,0;0,17834855403348557
2001;N;AM;MANAUS;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,3091324200913242;0,2636986301369863;0,0;0,19094368340943682
2001;N;AM;MANAUS;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,311986301369863;0,2636986301369863;0,0;0,19189497716894977
2001;N;AM;MANAUS;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,35570776255707764;0,27385844748858446;0,0;0,20985540334855401
2001;N;AM;MANAUS;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,3639269406392694;0,27385844748858446;0,0;0,2125951293759513
2001;N;AM;MANAUS;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,40513698630136985;0,2737442922374429;0,0;0,2262937595129376
2001;N;AM;MANAUS;UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);0,37054794520547946;0,2737442922374429;0,0;0,21476407914764076
2001;N;AM;MANAUS;UMIDADE RELATIVA DO AR, HORARIA (%);0,3198630136986301;0,23013698630136986;0,0;0,18333333333333335
2001;N;AM;MANAUS;VENTO, DIREÇÃO HORARIA (gr) (° (gr));0,22134703196347033;0,22111872146118722;0,0;0,14748858447488586
2001;N;AM;MANAUS;VENTO, RAJADA MAXIMA (m/s);0,2550228310502283;0,2264840182648402;0,0;0,16050228310502282
2001;N;AM;MANAUS;VENTO, VELOCIDADE HORARIA (m/s);0,3051369863013699;0,22054794520547946;0,0;0,17522831050228313
2001;N;AM;MANAUS;Unnamed: 19;0,0;1,0;0,0;0,3333333333333333
2001;SE;RJ;ECOLOGIA AGRICOLA;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);0,0;0,19006849315068494;0,0;0,09503424657534247
2001;SE;RJ;ECOLOGIA AGRICOLA;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);0,2341324200913242;0,1906392694063927;0,0;0,14159056316590565
2001;SE;RJ;ECOLOGIA AGRICOLA;PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);0,2787671232876712;0,2237442922374429;0,0;0,16750380517503805
2001;SE;RJ;ECOLOGIA AGRICOLA;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);0,278310502283105;0,2237442922374429;0,0;0,16735159817351597
2001;SE;RJ;ECOLOGIA AGRICOLA;RADIACAO GLOBAL (KJ/m²);0,0;0,5851598173515982;0,0;0,2925799086757991
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);0,23184931506849316;0,19006849315068494;0,0;0,1406392694063927
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA DO PONTO DE ORVALHO (°C);0,27009132420091325;0,19006849315068494;0,0;0,15338660578386606
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);0,2726027397260274;0,22397260273972602;0,0;0,16552511415525115
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);0,28116438356164386;0,22397260273972602;0,0;0,16837899543378998
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);0,3238584474885845;0,22397260273972602;0,0;0,18261035007610352
2001;SE;RJ;ECOLOGIA AGRICOLA;TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);0,32442922374429223;0,22397260273972602;0,0;0,18280060882800608
2001;SE;RJ;ECOLOGIA AGRICOLA;UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);0,36746575342465754;0,2237442922374429;0,0;0,19707001522070014
